Transaction_ID,Customer_ID,Amount,Hour,Location,Device,Merchant,Is_International,Transactions_Last_1H,Fraud
TXN000367,CUST0190,5303,2,Ahmedabad,Android,Fuel,No,4,0
TXN000368,CUST0548,1334,0,Jaipur,Windows,Restaurant,No,4,0
TXN000369,CUST0472,20021,22,Lucknow,Windows,Gaming,No,3,0
TXN000370,CUST0634,2737,19,Bengaluru,MacBook,Crypto,No,3,0
TXN000371,CUST0090,4021,4,Kolkata,MacBook,,No,2,0
TXN000372,CUST0880,2079,0,Jaipur,iPhone,Shopping,No,4,0
TXN000373,CUST0863,3673,20,Bengaluru,Windows,Fuel,No,3,0
TXN000374,CUST0789,1916,14,Hyderabad,Windows,Fuel,No,2,0
TXN000375,CUST0925,4942,4,Lucknow,MacBook,Gaming,No,4,0
TXN000376,CUST0021,2435,14,Kolkata,Android,Crypto,No,1,0
TXN000377,CUST0342,4778,0,Chennai,,Crypto,No,4,0
TXN000378,CUST0869,9853,15,Lucknow,Windows,Electronics,No,1,0
TXN000379,CUST0500,4101,12,Bengaluru,Windows,Gaming,No,2,0
TXN000380,CUST0732,2499,1,Lucknow,Android,Travel,No,5,0
TXN000381,CUST0066,389,8,Kolkata,iPhone,Gaming,No,1,0
TXN000382,CUST0507,443,19,Hyderabad,Windows,Crypto,No,1,0
TXN000383,CUST0166,100,9,Pune,MacBook,Gaming,No,2,0
TXN000384,CUST0520,2744,7,Kolkata,Windows,Gaming,No,2,0
TXN000385,CUST0905,4638,9,Mumbai,iPhone,Crypto,No,3,0
TXN000386,CUST0816,1269,15,Bengaluru,Android,Shopping,No,3,0
TXN000387,CUST0708,759,23,Delhi,iPhone,Restaurant,No,2,0
TXN000388,CUST0161,2335,19,Lucknow,MacBook,Gaming,No,3,0
TXN000389,CUST0241,464,6,Lucknow,Android,Electronics,No,3,0
TXN000390,CUST0694,747,5,Bengaluru,Android,Grocery,No,1,0
TXN000391,CUST0346,2036,13,Lucknow,MacBook,Shopping,No,4,0
TXN000392,CUST0265,15337,10,Mumbai,MacBook,Electronics,No,2,0
TXN000393,CUST0874,1592,22,Jaipur,Windows,Fuel,No,1,0
TXN000394,CUST0949,29291,14,Singapore,iPhone,Fuel,Yes,1,0
TXN000395,CUST0801,3699,19,Jaipur,iPhone,Fuel,No,5,0
TXN000396,CUST0043,675,16,Jaipur,Android,Shopping,No,3,0
TXN000397,CUST0161,172,23,Lucknow,MacBook,Gaming,No,1,0
TXN000398,CUST0158,7420,20,Jaipur,Android,Fuel,No,2,0
TXN000399,CUST0450,15131,13,Ahmedabad,iPhone,Gaming,No,3,0
TXN000400,CUST0294,3398,16,Jaipur,Android,Crypto,No,3,0
TXN000401,CUST0645,830,21,Kolkata,Android,Crypto,No,2,0
TXN000402,CUST0142,2241,13,Pune,MacBook,Gaming,No,5,0
TXN000403,CUST0814,2703,21,Kolkata,Android,Restaurant,No,1,0
TXN000404,CUST0735,1372,16,Ahmedabad,Android,Crypto,No,2,0
TXN000405,CUST0403,2749,1,Mumbai,,,No,5,0
TXN000406,CUST0997,1915,9,Delhi,Windows,Electronics,No,3,0
TXN000407,CUST0932,353,11,Hyderabad,Windows,Restaurant,No,4,0
TXN000408,CUST0457,434,20,Hyderabad,Android,,No,3,0
TXN000409,CUST0909,11267,20,Chennai,Android,Electronics,No,1,0
TXN000410,CUST0038,1878,17,Hyderabad,Android,Restaurant,No,5,0
TXN000411,CUST0554,2904,9,Bengaluru,Android,Electronics,No,5,0
TXN000412,CUST0349,3158,20,Ahmedabad,Android,Electronics,No,2,0
TXN000413,CUST0853,1038,9,Mumbai,Windows,Grocery,No,3,0
TXN000414,CUST0266,22817,20,Ahmedabad,iPhone,Fuel,No,4,0
TXN000415,CUST0306,1116,18,Bengaluru,Windows,Shopping,No,5,0
TXN000416,CUST0580,1501,22,Mumbai,Windows,Shopping,No,3,0
TXN000417,CUST0307,2153,9,Pune,Windows,Restaurant,No,4,0
TXN000418,CUST0533,19731,23,Kolkata,iPhone,Shopping,No,3,0
TXN000419,CUST0466,6754,3,Kolkata,Windows,Crypto,No,1,0
TXN000420,CUST0095,2816,1,Chennai,Windows,Shopping,No,4,0
TXN000421,CUST0080,3492,11,Ahmedabad,Windows,Crypto,No,3,0
TXN000422,CUST0599,19954,15,London,Windows,Gaming,Yes,4,0
TXN000423,CUST0148,14822,16,Ahmedabad,iPhone,Restaurant,No,5,0
TXN000424,CUST0884,1408,16,Hyderabad,Windows,Gaming,No,1,0
TXN000425,CUST0765,1441,5,Mumbai,Windows,Crypto,No,1,1
TXN000426,CUST0586,2029,9,Mumbai,Android,Travel,No,3,0
TXN000427,CUST0384,442,9,Kolkata,Windows,Restaurant,No,2,0
TXN000428,CUST0803,6794,18,Pune,iPhone,Electronics,No,2,0
TXN000429,CUST0188,6000,23,Mumbai,iPhone,Travel,No,1,0
TXN000430,CUST0892,1036,1,Bengaluru,iPhone,,No,3,0
TXN000431,CUST0801,950,12,Jaipur,iPhone,Restaurant,No,2,0
TXN000432,CUST0517,100,20,Bengaluru,iPhone,Gaming,No,2,0
TXN000433,CUST0888,428,23,Kolkata,Android,Crypto,No,4,0
TXN000434,CUST0239,19444,12,Jaipur,Android,Gaming,No,3,0
TXN000435,CUST0662,1108,2,Kolkata,Android,Electronics,No,5,0
TXN000436,CUST0661,1616,3,Lucknow,iPhone,Grocery,No,5,0
TXN000437,CUST0535,13356,6,Bengaluru,MacBook,Grocery,No,1,0
TXN000438,CUST0675,1535,17,Chennai,Windows,Shopping,No,2,0
TXN000439,CUST0850,381,22,Bengaluru,MacBook,Fuel,No,5,0
TXN000440,CUST0622,925,10,Pune,Android,Grocery,No,3,0
TXN000441,CUST0448,1407,5,Chennai,Windows,Travel,No,4,0
TXN000442,CUST0264,4637,2,Kolkata,Windows,Restaurant,No,3,0
TXN000443,CUST0148,100,5,Ahmedabad,iPhone,Electronics,No,4,0
TXN000444,CUST0695,380,5,Bengaluru,Android,Grocery,No,1,0
TXN000445,CUST0306,332,12,Bengaluru,Windows,Travel,No,3,0
TXN000446,CUST0385,6154,3,Bengaluru,iPhone,Shopping,No,4,0
TXN000447,CUST0521,1731,16,Ahmedabad,Android,Grocery,No,3,0
TXN000448,CUST0476,4007,17,Kolkata,MacBook,Crypto,No,2,0
TXN000449,CUST0936,1760,0,Dubai,MacBook,Fuel,Yes,2,0
TXN000450,CUST0668,2987,4,Ahmedabad,MacBook,Fuel,No,5,0
TXN000451,CUST0209,983,4,Singapore,iPhone,Shopping,Yes,5,0
TXN000452,CUST0985,8748,17,Lucknow,Windows,Gaming,No,5,0
TXN000453,CUST0297,345,20,Lucknow,Android,Gaming,No,3,0
TXN000454,CUST0860,2600,21,Hyderabad,Windows,Shopping,No,5,0
TXN000455,CUST0861,1034,16,Chennai,Android,Fuel,No,3,0
TXN000456,CUST0092,3238,12,Chennai,Android,Electronics,No,4,0
TXN000457,CUST0216,4166,19,Jaipur,Android,Travel,No,3,0
TXN000458,CUST0771,544,22,Kolkata,Android,Travel,No,3,0
TXN000459,CUST0216,3183,14,Jaipur,Windows,Restaurant,No,1,0
TXN000460,CUST0624,1430,15,Jaipur,Android,Restaurant,No,4,0
TXN000461,CUST0570,632,22,Hyderabad,Windows,Fuel,No,1,0
TXN000462,CUST0552,1430,0,Delhi,iPhone,Gaming,No,1,0
TXN000463,CUST0362,3217,12,Delhi,iPhone,Restaurant,No,1,0
TXN000464,CUST0128,2784,14,Mumbai,Windows,Grocery,No,2,0
TXN000465,CUST0761,1327,0,Mumbai,Windows,Travel,No,2,0
TXN000466,CUST0093,4581,19,Bengaluru,MacBook,Shopping,No,2,0
TXN000467,CUST0506,1799,11,Chennai,iPhone,Shopping,No,1,0
TXN000468,CUST0201,17788,20,Mumbai,MacBook,Gaming,No,2,0
TXN000469,CUST0566,1216,6,Mumbai,MacBook,Restaurant,No,1,0
TXN000470,CUST0603,1998,4,Lucknow,iPhone,Shopping,No,5,0
TXN000471,CUST0747,1128,8,Pune,iPhone,Electronics,No,5,0
TXN000472,CUST0905,100,14,Mumbai,iPhone,Grocery,No,3,0
TXN000473,CUST0443,2521,13,Ahmedabad,iPhone,Gaming,No,4,0
TXN000474,CUST0371,1594,16,Pune,iPhone,Shopping,No,1,0
TXN000475,CUST0285,688,13,Bengaluru,iPhone,Crypto,No,2,0
TXN000476,CUST0343,2339,2,Kolkata,MacBook,Shopping,No,4,0
TXN000477,CUST0981,13622,2,Pune,iPhone,Electronics,No,1,0
TXN000478,CUST0100,1398,0,Chennai,MacBook,Travel,No,3,0
TXN000479,CUST0254,13758,3,Moscow,MacBook,Grocery,Yes,3,0
TXN000480,CUST0243,13659,2,Chennai,MacBook,Fuel,No,4,0
TXN000481,CUST0593,11859,3,Delhi,iPhone,Grocery,No,4,0
TXN000482,CUST0321,2531,22,Bengaluru,iPhone,Gaming,No,1,0
TXN000483,CUST0309,580,19,Ahmedabad,MacBook,Grocery,No,5,0
TXN000484,CUST0054,3734,9,Pune,MacBook,Crypto,No,2,0
TXN000485,CUST0886,2543,19,Ahmedabad,MacBook,Gaming,No,4,0
TXN000486,CUST0476,2183,13,Kolkata,MacBook,Travel,No,1,0
TXN000487,CUST0465,3274,16,Pune,Windows,Fuel,No,1,0
TXN000488,CUST0610,8708,22,Bengaluru,MacBook,Shopping,No,5,0
TXN000489,CUST0130,3578,20,Kolkata,Windows,Gaming,No,5,0
TXN000490,CUST0456,22266,5,Kolkata,iPhone,Grocery,No,2,0
TXN000491,CUST0320,19591,18,Singapore,Windows,Travel,Yes,3,0
TXN000492,CUST0598,6890,17,Lucknow,iPhone,Electronics,No,5,0
TXN000493,CUST0352,628,9,Chennai,MacBook,Restaurant,No,1,0
TXN000494,CUST0244,791,16,Hyderabad,Windows,Grocery,No,4,0
TXN000495,CUST0353,2052,6,Lucknow,iPhone,Travel,No,2,0
TXN000496,CUST0684,936,15,Ahmedabad,Android,Travel,No,5,0
TXN000497,CUST0580,1155,10,Mumbai,Windows,Restaurant,No,1,0
TXN000498,CUST0466,3844,1,Kolkata,Windows,Shopping,No,2,0
TXN000499,CUST0478,783,19,Chennai,,Travel,No,4,0
TXN000500,CUST0211,1753,12,Lucknow,iPhone,Grocery,No,1,0
TXN000501,CUST0367,18186,0,Jaipur,Windows,Gaming,No,2,0
TXN000502,CUST0647,4267,18,Pune,Windows,Grocery,No,2,0
TXN000503,CUST0203,1167,9,Hyderabad,iPhone,Restaurant,No,3,0
TXN000504,CUST0868,13801,17,Bengaluru,,Restaurant,No,3,0
TXN000505,CUST0933,1860,3,Hyderabad,MacBook,Crypto,No,1,0
TXN000506,CUST0347,788,6,Ahmedabad,iPhone,Travel,No,2,0
TXN000507,CUST0964,2430,16,Bengaluru,Unknown,Fuel,No,1,0
TXN000508,CUST0148,9616,4,Ahmedabad,iPhone,Crypto,No,3,0
TXN000509,CUST0326,2243,19,Lucknow,,Grocery,No,5,0
TXN000510,CUST0602,2185,6,Ahmedabad,Windows,Restaurant,No,3,0
TXN000511,CUST0254,6150,1,Chennai,MacBook,Restaurant,No,5,0
TXN000512,CUST0992,16662,18,Jaipur,iPhone,Fuel,No,4,0
TXN000513,CUST0810,3788,21,Jaipur,iPhone,Crypto,No,5,0
TXN000514,CUST0384,467,15,Kolkata,Windows,Travel,No,5,0
TXN000515,CUST0712,1173,15,Delhi,iPhone,Electronics,No,5,0
TXN000516,CUST0411,7618,20,Hyderabad,Unknown,Shopping,No,2,0
TXN000517,CUST0917,1306,6,Lucknow,iPhone,Shopping,No,3,0
TXN000518,CUST0436,2526,12,Lucknow,iPhone,Electronics,No,5,0
TXN000519,CUST0087,925,4,Ahmedabad,Windows,Travel,No,2,0
TXN000520,CUST0598,5447,1,Lucknow,iPhone,Crypto,No,4,0
TXN000521,CUST0479,325,13,Jaipur,Android,Travel,No,3,0
TXN000522,CUST0392,1924,0,Jaipur,iPhone,Fuel,No,3,0
TXN000523,CUST0924,3207,2,Mumbai,iPhone,Fuel,No,3,0
TXN000524,CUST0949,19652,7,Ahmedabad,iPhone,Grocery,No,5,0
TXN000525,CUST0206,997,10,Hyderabad,Windows,Electronics,No,3,0
TXN000526,CUST0196,660,22,Pune,Windows,Electronics,No,1,0
TXN000527,CUST0789,241,9,Hyderabad,Windows,Crypto,No,4,0
TXN000528,CUST0842,1246,18,Pune,Android,Restaurant,No,4,0
TXN000529,CUST0234,5813,7,Delhi,Android,Shopping,No,5,0
TXN000530,CUST0602,2048,17,Ahmedabad,Windows,Gaming,No,3,0
TXN000531,CUST0811,3340,2,Jaipur,Windows,Crypto,No,2,0
TXN000532,CUST0450,2716,14,Ahmedabad,iPhone,Restaurant,No,5,0
TXN000533,CUST0895,4919,4,Chennai,MacBook,Gaming,No,3,0
TXN000534,CUST0348,1085,7,Kolkata,MacBook,Crypto,No,5,0
TXN000535,CUST0307,817,10,Pune,Windows,Grocery,No,2,0
TXN000536,CUST0158,4529,10,Jaipur,Android,Crypto,No,4,0
TXN000537,CUST0210,1652,12,Jaipur,iPhone,Gaming,No,1,0
TXN000538,CUST0337,2758,18,Bengaluru,Windows,,No,5,0
TXN000539,CUST0182,13378,1,Hyderabad,MacBook,Grocery,No,2,0
TXN000540,CUST0204,2915,2,Kolkata,MacBook,Shopping,No,3,0
TXN000541,CUST0072,3777,14,Lucknow,Windows,Restaurant,No,3,0
TXN000542,CUST0881,7678,13,Bengaluru,MacBook,Crypto,No,4,0
TXN000543,CUST0761,1778,2,Mumbai,Windows,Shopping,No,2,0
TXN000544,CUST0892,14781,6,Bengaluru,iPhone,Gaming,No,2,0
TXN000545,CUST0619,100,18,Bengaluru,Unknown,Gaming,No,3,1
TXN000546,CUST0147,6405,14,Chennai,Android,Shopping,No,5,0
TXN000547,CUST0337,4400,18,Bengaluru,Windows,Grocery,No,1,0
TXN000548,CUST0295,748,20,Lucknow,Windows,Electronics,No,4,0
TXN000549,CUST0628,22629,5,Delhi,MacBook,Crypto,No,4,0
TXN000550,CUST0394,13655,21,Mumbai,Android,,No,1,0
TXN000551,CUST0246,1205,5,Kolkata,MacBook,Electronics,No,1,0
TXN000552,CUST0715,992,23,Kolkata,MacBook,Gaming,No,4,0
TXN000553,CUST0781,8448,17,Lucknow,Android,Fuel,No,5,0
TXN000554,CUST0785,2695,10,Hyderabad,Windows,Shopping,No,5,0
TXN000555,CUST0046,19707,14,Chennai,Windows,Gaming,No,4,0
TXN000556,CUST0352,480,23,Chennai,MacBook,Grocery,No,1,0
TXN000557,CUST0257,10989,3,Ahmedabad,Android,Gaming,No,4,0
TXN000558,CUST0473,1291,2,Lucknow,MacBook,Gaming,No,2,0
TXN000559,CUST0483,21079,8,Jaipur,iPhone,Grocery,No,5,0
TXN000560,CUST0103,3709,5,Ahmedabad,iPhone,Crypto,No,2,0
TXN000561,CUST0080,1969,21,Ahmedabad,Windows,Restaurant,No,4,0
TXN000562,CUST0367,25328,5,Jaipur,Windows,Shopping,No,4,0
TXN000563,CUST0714,1485,1,Ahmedabad,Android,Fuel,No,4,0
TXN000564,CUST0707,449,9,Lucknow,MacBook,Grocery,No,4,0
TXN000565,CUST0786,2280,6,Delhi,Windows,Shopping,No,1,0
TXN000566,CUST0017,1466,13,Bengaluru,Windows,Shopping,No,1,0
TXN000567,CUST0226,100,3,Mumbai,MacBook,Restaurant,No,2,0
TXN000568,CUST0046,8362,13,Chennai,Windows,Travel,No,5,0
TXN000569,CUST0642,100,6,Kolkata,iPhone,Crypto,No,1,0
TXN000570,CUST0238,3372,6,Chennai,MacBook,Grocery,No,4,0
TXN000571,CUST0670,973,10,Lucknow,Windows,Shopping,No,1,0
TXN000572,CUST0674,6453,8,Delhi,iPhone,Fuel,No,2,0
TXN000573,CUST0421,1247,9,Delhi,Windows,Fuel,No,5,0
TXN000574,CUST0811,2254,18,Ahmedabad,Windows,Travel,No,4,0
TXN000575,CUST0695,563,22,Jaipur,Android,Travel,No,4,0
TXN000576,CUST0070,100,10,Kolkata,,Gaming,No,4,0
TXN000577,CUST0524,21129,20,Ahmedabad,iPhone,Grocery,No,2,0
TXN000578,CUST0022,1100,19,Jaipur,Windows,Shopping,No,4,0
TXN000579,CUST0776,755,7,Ahmedabad,Android,Travel,No,4,0
TXN000580,CUST0304,7505,6,Bengaluru,MacBook,Grocery,No,2,0
TXN000581,CUST0946,5769,23,London,MacBook,Travel,Yes,2,0
TXN000582,CUST0285,299,10,Bengaluru,iPhone,Crypto,No,3,0
TXN000583,CUST0769,7812,0,Jaipur,Android,Travel,No,2,0
TXN000584,CUST0211,12133,17,Lucknow,iPhone,Shopping,No,2,0
TXN000585,CUST0623,16694,12,Lucknow,iPhone,Grocery,No,1,0
TXN000586,CUST0891,906,15,Pune,iPhone,Restaurant,No,2,0
TXN000587,CUST0129,3524,2,Pune,Windows,Shopping,No,2,0
TXN000588,CUST0520,2141,2,Kolkata,Windows,Restaurant,No,2,0
TXN000589,CUST0251,5182,13,Mumbai,iPhone,Electronics,No,5,0
TXN000590,CUST0460,3351,20,Mumbai,iPhone,Gaming,No,1,0
TXN000591,CUST0974,920,11,Hyderabad,iPhone,Gaming,No,4,0
TXN000592,CUST0518,3660,19,Hyderabad,MacBook,Gaming,No,1,0
TXN000593,CUST0781,6611,12,Lucknow,Android,Electronics,No,5,0
TXN000594,CUST0551,2065,4,Ahmedabad,Android,Crypto,No,4,0
TXN000595,CUST0314,5628,14,Ahmedabad,iPhone,Gaming,No,1,0
TXN000596,CUST0342,2478,4,Chennai,MacBook,Shopping,No,1,0
TXN000597,CUST0014,2903,16,Jaipur,iPhone,Crypto,No,4,0
TXN000598,CUST0963,385,12,Chennai,Windows,Electronics,No,5,1
TXN000599,CUST0907,873,1,Lucknow,Android,Restaurant,No,2,0
TXN000600,CUST0782,3381,13,Delhi,Windows,Gaming,No,3,0
TXN000601,CUST0667,6234,12,Pune,iPhone,Grocery,No,3,0
TXN000602,CUST0647,1176,22,Pune,Windows,Restaurant,No,3,0
TXN000603,CUST0620,6638,14,Kolkata,iPhone,Restaurant,No,1,0
TXN000604,CUST0120,28975,2,Chennai,iPhone,Crypto,No,5,0
TXN000605,CUST0083,6381,16,Pune,MacBook,Crypto,No,3,0
TXN000606,CUST0709,11717,9,Ahmedabad,Windows,Crypto,No,5,0
TXN000607,CUST0316,1804,23,Kolkata,Android,Fuel,No,1,0
TXN000608,CUST0652,1193,18,Hyderabad,iPhone,Restaurant,No,3,0
TXN000609,CUST0767,2096,6,Jaipur,MacBook,Grocery,No,2,0
TXN000610,CUST0836,1725,15,Kolkata,iPhone,Crypto,No,5,0
TXN000611,CUST0427,24247,20,Jaipur,MacBook,Restaurant,No,3,0
TXN000612,CUST0191,9893,22,Hyderabad,Windows,Fuel,No,4,0
TXN000613,CUST0581,1641,6,Pune,Android,,No,2,0
TXN000614,CUST0266,6087,13,Ahmedabad,iPhone,Fuel,No,2,0
TXN000615,CUST0082,34283,9,Hyderabad,MacBook,Fuel,No,3,0
TXN000616,CUST0031,2698,18,Ahmedabad,MacBook,Fuel,No,1,0
TXN000617,CUST0063,12216,8,Lucknow,iPhone,Grocery,No,1,0
TXN000618,CUST0217,3238,16,Delhi,Windows,Electronics,No,4,0
TXN000619,CUST0485,589,10,Pune,MacBook,Travel,No,3,0
TXN000620,CUST0837,5519,7,Mumbai,MacBook,Grocery,No,3,0
TXN000621,CUST0895,3077,10,Chennai,MacBook,Crypto,No,2,0
TXN000622,CUST0027,3090,19,Delhi,Windows,Shopping,No,3,0
TXN000623,CUST0463,2703,19,Kolkata,MacBook,Crypto,No,2,0
TXN000624,CUST0004,4357,20,Jaipur,Windows,Travel,No,1,0
TXN000625,CUST0993,2434,23,Bengaluru,Windows,Gaming,No,4,0
TXN000626,CUST0757,5981,19,Bengaluru,Android,Gaming,No,1,0
TXN000627,CUST0752,7603,12,Chennai,iPhone,Restaurant,No,5,0
TXN000628,CUST0898,13370,18,Jaipur,iPhone,Grocery,No,2,0
TXN000629,CUST0510,1236,2,Lucknow,Android,Gaming,No,2,0
TXN000630,CUST0918,2665,14,Pune,MacBook,Shopping,No,2,0
TXN000631,CUST0217,365,5,Delhi,Windows,,No,1,0
TXN000632,CUST0446,2096,22,Lucknow,MacBook,Crypto,No,3,0
TXN000633,CUST0226,457,23,Mumbai,MacBook,,No,2,0
TXN000634,CUST0945,728,17,Chennai,MacBook,Travel,No,2,0
TXN000635,CUST0955,6342,18,Hyderabad,Windows,Travel,No,4,0
TXN000636,CUST0933,475,22,Hyderabad,,Crypto,No,2,0
TXN000637,CUST0229,1599,8,Mumbai,iPhone,Fuel,No,3,0
TXN000638,CUST0759,2749,18,Mumbai,Android,Restaurant,No,3,0
TXN000639,CUST0977,382,12,Pune,MacBook,Grocery,No,5,0
TXN000640,CUST0549,1047,6,Lucknow,iPhone,Travel,No,2,0
TXN000641,CUST0533,15521,21,Kolkata,iPhone,Crypto,No,1,0
TXN000642,CUST0552,2579,14,Delhi,iPhone,Electronics,No,2,0
TXN000643,CUST0512,1043,21,Lucknow,Android,Restaurant,No,1,0
TXN000644,CUST0614,362,10,Mumbai,iPhone,Electronics,No,5,0
TXN000645,CUST0490,1254,20,Hyderabad,iPhone,Crypto,No,1,0
TXN000646,CUST0830,2793,10,Delhi,Android,Shopping,No,1,0
TXN000647,CUST0946,100,5,Jaipur,MacBook,Electronics,No,2,0
TXN000648,CUST0023,513,17,Pune,Windows,Gaming,No,3,0
TXN000649,CUST0776,2563,12,Ahmedabad,Android,Electronics,No,3,0
TXN000650,CUST0714,1395,6,Ahmedabad,Android,Fuel,No,2,0
TXN000651,CUST0332,1601,18,Delhi,Android,Electronics,No,4,0
TXN000652,CUST0671,12368,5,Pune,iPhone,Gaming,No,3,0
TXN000653,CUST0919,2365,4,Hyderabad,Android,Shopping,No,1,0
TXN000654,CUST0371,423,23,Pune,iPhone,Restaurant,No,4,0
TXN000655,CUST0974,2032,13,Hyderabad,iPhone,Grocery,No,1,0
TXN000656,CUST0365,2867,15,Hyderabad,Windows,Travel,No,5,0
TXN000657,CUST0445,1167,4,Jaipur,,Grocery,No,1,0
TXN000658,CUST0247,8526,12,Delhi,Windows,Restaurant,No,4,0
TXN000659,CUST0795,1734,22,Bengaluru,Android,Crypto,No,3,0
TXN000660,CUST0456,14338,11,Kolkata,iPhone,Fuel,No,4,0
TXN000661,CUST0657,763,21,Delhi,iPhone,Gaming,No,3,0
TXN000662,CUST0711,3018,23,Kolkata,MacBook,Crypto,No,4,0
TXN000663,CUST0661,1533,22,Lucknow,iPhone,Fuel,No,3,0
TXN000664,CUST0066,488,22,Kolkata,,Grocery,No,4,0
TXN000665,CUST0570,205,17,Hyderabad,Windows,Fuel,No,5,0
TXN000666,CUST0858,2313,18,Hyderabad,Windows,Fuel,No,2,0
TXN000667,CUST0989,1294,21,Hyderabad,MacBook,Restaurant,No,1,0
TXN000668,CUST0569,3386,14,Hyderabad,iPhone,Restaurant,No,5,0
TXN000669,CUST0212,100,20,Bengaluru,Windows,Grocery,No,1,0
TXN000670,CUST0128,3887,16,Bengaluru,Windows,,No,1,0
TXN000671,CUST0255,2911,9,Singapore,Windows,Electronics,Yes,5,0
TXN000672,CUST0591,100,15,Chennai,Android,Travel,No,5,0
TXN000673,CUST0552,1165,16,Delhi,iPhone,Grocery,No,2,0
TXN000674,CUST0038,1216,6,Hyderabad,Android,Shopping,No,2,0
TXN000675,CUST0617,301,17,Hyderabad,Android,Restaurant,No,5,0
TXN000676,CUST0433,1128,2,Lucknow,iPhone,Restaurant,No,4,0
TXN000677,CUST0468,2023,2,Bengaluru,MacBook,Shopping,No,1,0
TXN000678,CUST0276,4482,20,Pune,MacBook,Travel,No,5,0
TXN000679,CUST0674,5153,20,Delhi,iPhone,,No,2,0
TXN000680,CUST0324,6631,13,Hyderabad,MacBook,Fuel,No,3,0
TXN000681,CUST0128,3422,17,Mumbai,Windows,Fuel,No,3,0
TXN000682,CUST0656,1719,2,Kolkata,iPhone,Electronics,No,2,0
TXN000683,CUST0890,838,7,Mumbai,Windows,Shopping,No,4,0
TXN000684,CUST0975,1573,3,Pune,MacBook,Electronics,No,5,0
TXN000685,CUST0842,473,15,Pune,Android,Electronics,No,5,0
TXN000686,CUST0278,3167,19,Kolkata,iPhone,Travel,No,4,0
TXN000687,CUST0186,2556,11,Chennai,Windows,Crypto,No,4,0
TXN000688,CUST0607,795,4,Lucknow,Android,Restaurant,No,2,0
TXN000689,CUST0147,14433,12,Chennai,Android,Travel,No,2,0
TXN000690,CUST0695,486,19,Jaipur,Android,Gaming,No,3,0
TXN000691,CUST0818,1053,14,Ahmedabad,,Crypto,No,5,0
TXN000692,CUST0965,1322,22,Delhi,MacBook,Electronics,No,1,0
TXN000693,CUST0971,3926,9,Delhi,Windows,Fuel,No,1,0
TXN000694,CUST0079,1366,23,Delhi,iPhone,Grocery,No,1,0
TXN000695,CUST0762,4154,9,Lucknow,Windows,Grocery,No,4,0
TXN000696,CUST0694,887,16,Bengaluru,iPhone,Fuel,No,4,0
TXN000697,CUST0015,986,19,Lucknow,MacBook,Grocery,No,4,0
TXN000698,CUST0720,1314,17,Lucknow,iPhone,Grocery,No,5,0
TXN000699,CUST0460,8567,5,Mumbai,iPhone,Shopping,No,2,0
TXN000700,CUST0077,2707,11,Lucknow,,Grocery,No,4,0
TXN000701,CUST0508,13284,12,Lucknow,iPhone,Shopping,No,5,0
TXN000702,CUST0872,1646,3,Hyderabad,MacBook,Electronics,No,2,0
TXN000703,CUST0003,938,23,Hyderabad,Android,Electronics,No,5,0
TXN000704,CUST0846,4816,1,Lucknow,Unknown,Grocery,No,3,1
TXN000705,CUST0472,4231,10,Lucknow,Windows,Travel,No,2,0
TXN000706,CUST0412,2262,11,Lucknow,iPhone,Shopping,No,1,0
TXN000707,CUST0542,5697,16,Ahmedabad,iPhone,Gaming,No,1,0
TXN000708,CUST0160,4115,21,Jaipur,MacBook,Travel,No,3,0
TXN000709,CUST0374,100,13,Mumbai,iPhone,Electronics,No,1,0
TXN000710,CUST0450,29665,21,Ahmedabad,iPhone,Travel,No,4,0
TXN000711,CUST0006,7018,11,Hyderabad,Windows,Fuel,No,2,0
TXN000712,CUST0292,10355,1,Ahmedabad,Windows,Travel,No,1,0
TXN000713,CUST0165,3551,21,Mumbai,iPhone,Electronics,No,1,0
TXN000714,CUST0432,5760,15,Lucknow,,Restaurant,No,3,0
TXN000715,CUST0770,707,12,Moscow,Android,Crypto,Yes,2,1
TXN000716,CUST0111,6231,0,Mumbai,Android,Grocery,No,2,0
TXN000717,CUST0054,3583,21,Pune,MacBook,Grocery,No,4,0
TXN000718,CUST0492,4236,9,Bengaluru,MacBook,Crypto,No,2,0
TXN000719,CUST0633,7411,4,Jaipur,MacBook,Electronics,No,1,0
TXN000720,CUST0885,11549,8,Ahmedabad,iPhone,Crypto,No,2,0
TXN000721,CUST0802,5492,3,Ahmedabad,iPhone,Restaurant,No,2,0
TXN000722,CUST0876,118,18,Delhi,,Fuel,No,2,0
TXN000723,CUST0411,1802,1,Hyderabad,Windows,Restaurant,No,4,0
TXN000724,CUST0019,2514,19,Lucknow,iPhone,Crypto,No,4,0
TXN000725,CUST0538,988,9,Hyderabad,Android,Travel,No,4,0
TXN000726,CUST0491,2450,1,Kolkata,MacBook,Electronics,No,1,0
TXN000727,CUST0276,2411,11,Pune,MacBook,Crypto,No,2,0
TXN000728,CUST0328,3107,1,Bengaluru,Windows,Travel,No,2,0
TXN000729,CUST0293,567,15,Mumbai,Windows,Crypto,No,2,0
TXN000730,CUST0259,817,15,Mumbai,Android,Fuel,No,1,0
TXN000731,CUST0700,567,17,Pune,Android,Travel,No,3,0
TXN000732,CUST0761,718,18,Mumbai,Windows,Electronics,No,2,0
TXN000733,CUST0599,12796,12,Chennai,Windows,Fuel,No,1,0
